date,open,high,low,close,adj_close,volume,ticker,year,month,day_name,price_range,daily_return,volume_category
2023-04-12,883.4500122,892.0,880.2999878,890.1500244,882.8827515,22686032,ICICIBANK.NS,2023,4,Wednesday,11.700012199999946,0.7583917717444411,High
2023-04-13,891.0999756,901.6500244,886.5,899.0,891.6604614,34439635,ICICIBANK.NS,2023,4,Thursday,15.150024400000007,0.8865474824730774,High
2023-04-17,917.2999878,917.2999878,893.1500244,901.2999878,893.9416504,29957514,ICICIBANK.NS,2023,4,Monday,24.149963400000047,-1.744249450866503,High
2023-04-18,907.9500122,907.9500122,894.0999756,896.8499756,889.5280151,26699379,ICICIBANK.NS,2023,4,Tuesday,13.850036599999953,-1.2225382951539492,High
2023-04-19,895.9000244,896.9000244,887.25,891.9000244,884.6184692,24377956,ICICIBANK.NS,2023,4,Wednesday,9.650024400000007,-0.4464783894474018,High
2023-04-20,892.25,899.2999878,889.2000122,894.4000244,887.0980225,16999919,ICICIBANK.NS,2023,4,Thursday,10.099975600000107,0.240966590081256,High
2023-04-21,894.5499878,900.7000122,882.4000244,885.6500244,878.4194946,29578071,ICICIBANK.NS,2023,4,Friday,18.29998779999994,-0.9949095658575836,High
2023-04-24,905.0,906.5,895.0,904.75,897.3635254,30881665,ICICIBANK.NS,2023,4,Monday,11.5,-0.027624309392265196,High
2023-04-25,906.2999878,916.0,903.0999756,913.4500122,905.9924927,41383839,ICICIBANK.NS,2023,4,Tuesday,12.900024400000007,0.7889246933960835,High
2023-04-26,911.4500122,916.9500122,905.75,914.9500122,907.4802856,30371555,ICICIBANK.NS,2023,4,Wednesday,11.200012199999946,0.3840035057492537,High
2023-04-27,909.5,919.9000244,908.5499878,918.3499756,910.852478,25835108,ICICIBANK.NS,2023,4,Thursday,11.350036599999953,0.9730594392523358,High
2023-04-28,915.0999756,920.4500122,910.25,917.6500244,910.1582031,20381002,ICICIBANK.NS,2023,4,Friday,10.200012199999946,0.2786634103369998,High
2023-05-02,924.0,925.7999878,918.7000122,922.0999756,914.5718384,17515017,ICICIBANK.NS,2023,5,Tuesday,7.099975600000107,-0.20563034632034702,High
2023-05-03,919.5499878,923.8499756,911.5499878,922.8499756,915.3157349,18715142,ICICIBANK.NS,2023,5,Wednesday,12.29998779999994,0.35886986501898355,High
2023-05-04,920.0,923.9000244,911.7999878,921.7000122,914.1751709,20485002,ICICIBANK.NS,2023,5,Thursday,12.100036599999953,0.18478393478260288,High
2023-05-05,925.0,942.4500122,923.4500122,926.9500122,919.3822632,19002035,ICICIBANK.NS,2023,5,Friday,19.0,0.21081212972972393,High
2023-05-08,927.0,941.7000122,927.0,937.9000244,930.2429199,18623913,ICICIBANK.NS,2023,5,Monday,14.700012199999946,1.1758386623516728,High
2023-05-09,941.0,945.0,931.7999878,934.4000244,926.7714844,21507610,ICICIBANK.NS,2023,5,Tuesday,13.200012199999946,-0.7013789160467581,High
2023-05-10,934.5999756,941.0,928.25,936.0499878,928.407959,25910923,ICICIBANK.NS,2023,5,Wednesday,12.75,0.15514789619689137,High
2023-05-11,940.0499878,947.0,933.8499756,939.2000122,931.5322876,20027372,ICICIBANK.NS,2023,5,Thursday,13.150024400000007,-0.09041812786884938,High
2023-05-12,939.75,948.0,935.0999756,943.9000244,936.1939087,13873480,ICICIBANK.NS,2023,5,Friday,12.900024400000007,0.44160940675711696,Medium
2023-05-15,943.75,949.0,938.2000122,945.75,938.0288086,10453762,ICICIBANK.NS,2023,5,Monday,10.799987800000054,0.2119205298013245,Low
2023-05-16,950.0,952.2000122,943.0,946.3499756,938.6239014,19612293,ICICIBANK.NS,2023,5,Tuesday,9.200012199999946,-0.3842130947368428,High
2023-05-17,947.2999878,948.4000244,935.7999878,939.3499756,931.6810303,19273344,ICICIBANK.NS,2023,5,Wednesday,12.600036599999953,-0.8392285762045757,High
2023-05-18,947.9500122,952.25,942.0999756,946.5,938.772644,21550141,ICICIBANK.NS,2023,5,Thursday,10.150024400000007,-0.1529629391147706,High
2023-05-19,951.4500122,956.0,941.5999756,954.2999878,946.5089722,15427412,ICICIBANK.NS,2023,5,Friday,14.400024400000007,0.29954023474236147,Medium
2023-05-22,951.0499878,954.25,946.1500244,950.3499756,942.5911865,15509525,ICICIBANK.NS,2023,5,Monday,8.099975599999993,-0.0736041437337433,Medium
2023-05-23,952.0,958.8499756,945.0,953.4000244,945.616394,16579935,ICICIBANK.NS,2023,5,Tuesday,13.849975599999993,0.14706138655462253,High
2023-05-24,946.7000122,953.8499756,938.5,940.6500244,932.970459,18049620,ICICIBANK.NS,2023,5,Wednesday,15.349975599999993,-0.6390607079364671,High
2023-05-25,937.0,941.5999756,932.9500122,939.8499756,932.1769409,19328582,ICICIBANK.NS,2023,5,Thursday,8.649963400000047,0.30415961579509,High
2023-05-26,939.7999878,952.4500122,935.5499878,950.7000122,942.9384155,10957182,ICICIBANK.NS,2023,5,Friday,16.900024399999893,1.1598238499147053,Low
2023-05-29,953.8499756,957.5999756,946.7999878,948.1500244,940.4092407,12108079,ICICIBANK.NS,2023,5,Monday,10.79998779999994,-0.5975731347494713,Medium
2023-05-30,945.3499756,952.2999878,944.6500244,949.9500122,942.194519,18483624,ICICIBANK.NS,2023,5,Tuesday,7.649963400000047,0.48659615155544655,High
2023-05-31,949.5,952.0,940.5,949.1500244,941.401062,27254425,ICICIBANK.NS,2023,5,Wednesday,11.5,-0.03685893628225312,High
2023-06-01,954.25,954.25,932.7999878,936.0999756,928.4575806,21650700,ICICIBANK.NS,2023,6,Thursday,21.450012199999946,-1.9020198480482062,High
2023-06-02,943.0,944.6500244,935.0499878,938.1500244,930.4908447,12494376,ICICIBANK.NS,2023,6,Friday,9.600036599999953,-0.5143134252385996,Medium
2023-06-05,943.0,951.7999878,943.0,946.75,939.0206299,10751684,ICICIBANK.NS,2023,6,Monday,8.799987800000054,0.39766702014846234,Low
2023-06-06,946.5,947.7999878,938.0999756,942.0999756,934.4085693,11894330,ICICIBANK.NS,2023,6,Tuesday,9.70001220000006,-0.4648731537242479,Medium
2023-06-07,944.3499756,945.8499756,933.7999878,940.2000122,932.5241089,16486469,ICICIBANK.NS,2023,6,Wednesday,12.04998779999994,-0.4394518459497323,High
2023-06-08,936.5999756,950.5,935.2000122,937.9000244,930.2429199,17608140,ICICIBANK.NS,2023,6,Thursday,15.299987800000054,0.1388051285360308,High
2023-06-09,941.4000244,944.0,936.2000122,938.0499878,930.3916626,12253128,ICICIBANK.NS,2023,6,Friday,7.7999878000000535,-0.35585686351932,Medium
2023-06-12,938.0,943.5,933.2999878,935.9500122,928.3088379,10520125,ICICIBANK.NS,2023,6,Monday,10.200012199999946,-0.21854880597015494,Low
2023-06-13,935.9000244,946.25,934.0999756,943.5499878,935.8467407,13528776,ICICIBANK.NS,2023,6,Tuesday,12.150024400000007,0.8173910888510119,Medium
2023-06-14,946.0499878,946.9500122,936.25,939.7999878,932.1273804,13489262,ICICIBANK.NS,2023,6,Wednesday,10.700012199999946,-0.6606416236560729,Medium
2023-06-15,940.7000122,942.9500122,924.3499756,926.5999756,919.0350952,19366819,ICICIBANK.NS,2023,6,Thursday,18.600036599999953,-1.4988876812092757,High
2023-06-16,929.2999878,937.75,927.0,934.2000122,926.5731201,11249387,ICICIBANK.NS,2023,6,Friday,10.75,0.5272812293477028,Medium
2023-06-19,933.5,933.9500122,918.7000122,923.1500244,915.6133423,19351375,ICICIBANK.NS,2023,6,Monday,15.25,-1.1087279700053556,High
2023-06-20,920.9500122,928.5499878,914.7999878,925.5499878,917.9937134,15212286,ICICIBANK.NS,2023,6,Tuesday,13.75,0.4994815721877795,Medium
2023-06-21,928.0,928.4000244,920.0,924.7000122,917.1506348,9210553,ICICIBANK.NS,2023,6,Wednesday,8.400024400000007,-0.3556021336206954,Low
2023-06-22,924.4000244,935.5499878,920.7000122,925.75,918.1920776,27291569,ICICIBANK.NS,2023,6,Thursday,14.849975600000107,0.14603803162772758,High
2023-06-23,926.0499878,931.9000244,919.0,923.5,915.9604492,8767733,ICICIBANK.NS,2023,6,Friday,12.900024400000007,-0.27536178754864116,Low
2023-06-26,927.0999756,931.7999878,923.2000122,927.4500122,919.8782349,11749040,ICICIBANK.NS,2023,6,Monday,8.599975600000107,0.03775607908666124,Medium
2023-06-27,930.0,939.9500122,922.2000122,936.0999756,928.4575806,13422726,ICICIBANK.NS,2023,6,Tuesday,17.75,0.6559113548387089,Medium
2023-06-28,944.0,944.0,934.2999878,937.4500122,929.7965698,25708001,ICICIBANK.NS,2023,6,Wednesday,9.700012199999946,-0.6938546398305142,High
2023-06-30,940.5,942.2000122,930.6500244,934.5999756,926.9697876,13843218,ICICIBANK.NS,2023,6,Friday,11.54998779999994,-0.6273284848484856,Medium
2023-07-03,937.0,945.75,936.5,942.5499878,934.8549194,12350359,ICICIBANK.NS,2023,7,Monday,9.25,0.5923145997865585,Medium
2023-07-04,947.25,951.2999878,942.0,944.7000122,936.9873657,14041699,ICICIBANK.NS,2023,7,Tuesday,9.299987800000054,-0.26919902876749047,Medium
2023-07-05,942.0499878,964.75,941.0,958.0,950.178772,13817767,ICICIBANK.NS,2023,7,Wednesday,23.75,1.6931173936160786,Medium
2023-07-06,954.7000122,963.9000244,954.0,959.4000244,951.5673828,16334427,ICICIBANK.NS,2023,7,Thursday,9.900024400000007,0.49230251806212977,High
2023-07-07,953.0,955.0499878,943.7999878,946.4000244,938.6735229,8593807,ICICIBANK.NS,2023,7,Friday,11.25,-0.6925472822665261,Low
2023-07-10,946.0,952.9000244,941.3499756,948.4000244,940.6571655,12069184,ICICIBANK.NS,2023,7,Monday,11.550048800000013,0.25370236786469413,Medium
2023-07-11,948.4000244,952.7000122,941.9000244,944.9500122,937.2353516,16977595,ICICIBANK.NS,2023,7,Tuesday,10.79998779999994,-0.36377183796285656,High
2023-07-12,948.4000244,951.1500244,941.25,944.4000244,936.6898193,21511161,ICICIBANK.NS,2023,7,Wednesday,9.900024400000007,-0.4217629583603794,High
2023-07-13,947.7000122,959.25,942.2000122,955.7000122,947.897583,23222286,ICICIBANK.NS,2023,7,Thursday,17.049987800000054,0.844148981430181,High
2023-07-14,959.75,965.0,951.3499756,960.0499878,952.2120361,12871569,ICICIBANK.NS,2023,7,Friday,13.650024400000007,0.031256868976301484,Medium
2023-07-17,962.9000244,973.7999878,952.8499756,968.7000122,960.7914429,16290763,ICICIBANK.NS,2023,7,Monday,20.95001220000006,0.6023457942701803,High
2023-07-18,978.0,987.9500122,971.1500244,975.4500122,967.4863281,29709508,ICICIBANK.NS,2023,7,Tuesday,16.79998779999994,-0.2607349488752611,High
2023-07-19,980.0,980.0,967.5499878,973.4500122,965.5026855,15994261,ICICIBANK.NS,2023,7,Wednesday,12.450012199999946,-0.6683661020408218,High
2023-07-20,976.0499878,998.1500244,972.0999756,995.5999756,987.4718018,26487838,ICICIBANK.NS,2023,7,Thursday,26.050048800000013,2.0029699343642506,High
2023-07-21,995.2999878,1001.450012,988.7999878,997.0,988.8604126,16903003,ICICIBANK.NS,2023,7,Friday,12.650024199999962,0.17080400088797693,High
2023-07-24,1004.950012,1008.700012,990.0999756,992.0,983.9011841,21687719,ICICIBANK.NS,2023,7,Monday,18.600036400000022,-1.288622503145959,High
2023-07-25,999.0,999.0,988.25,994.7000122,986.5791626,29325327,ICICIBANK.NS,2023,7,Tuesday,10.75,-0.43042920920921457,High
2023-07-26,993.0999756,997.75,990.0,996.4500122,988.3148804,12780537,ICICIBANK.NS,2023,7,Wednesday,7.75,0.3373312538826683,Medium
2023-07-27,1002.549988,1006.5,987.2000122,990.25,982.1654663,25932395,ICICIBANK.NS,2023,7,Thursday,19.299987800000054,-1.2268702954689963,High
2023-07-28,988.0,998.7000122,977.0499878,996.2000122,988.0669556,12584130,ICICIBANK.NS,2023,7,Friday,21.650024399999893,0.8299607489878489,Medium
2023-07-31,996.0,999.4000244,988.5999756,998.2999878,990.1497803,14303116,ICICIBANK.NS,2023,7,Monday,10.800048800000013,0.23092246987952342,Medium
2023-08-01,1001.650024,1003.700012,990.4500122,994.5499878,986.4303589,15508569,ICICIBANK.NS,2023,8,Tuesday,13.249999800000069,-0.7088340268436889,Medium
2023-08-02,985.25,994.0999756,977.5,986.9500122,978.8924561,15787996,ICICIBANK.NS,2023,8,Wednesday,16.599975599999993,0.17254627759451371,Medium
2023-08-03,976.5499878,983.0,960.0499878,965.0,957.1216431,30994707,ICICIBANK.NS,2023,8,Thursday,22.950012199999946,-1.182733904489641,High
2023-08-04,968.6500244,976.0,961.25,970.5,962.5767212,20582882,ICICIBANK.NS,2023,8,Friday,14.75,0.1909849329891777,High
2023-08-07,970.9500122,981.5,968.2000122,975.6500244,967.6846924,16686062,ICICIBANK.NS,2023,8,Monday,13.299987800000054,0.48406325155202057,High
2023-08-08,975.75,986.5999756,972.2999878,979.9000244,971.9000244,23784778,ICICIBANK.NS,2023,8,Tuesday,14.29998779999994,0.4253163617729958,High
2023-08-09,974.9500122,975.2999878,963.5999756,972.7000122,972.7000122,19317331,ICICIBANK.NS,2023,8,Wednesday,11.70001220000006,-0.2307810628078066,High
2023-08-10,971.5499878,973.6500244,959.4500122,964.0999756,964.0999756,24858441,ICICIBANK.NS,2023,8,Thursday,14.20001220000006,-0.7668171780713041,High
2023-08-11,963.4000244,963.5,950.0,952.8499756,952.8499756,17162177,ICICIBANK.NS,2023,8,Friday,13.5,-1.0950849629229067,High
2023-08-14,949.0,962.9000244,946.0,959.5499878,959.5499878,19026691,ICICIBANK.NS,2023,8,Monday,16.900024400000007,1.111695237091681,High
2023-08-16,954.4500122,959.7999878,946.5999756,956.5,956.5,17930805,ICICIBANK.NS,2023,8,Wednesday,13.20001220000006,0.21478210213176563,High
2023-08-17,956.9500122,957.7999878,946.4500122,951.6500244,951.6500244,27077611,ICICIBANK.NS,2023,8,Thursday,11.349975600000107,-0.5538416565579454,High
2023-08-18,947.9000244,955.0,946.0,950.6500244,950.6500244,13257508,ICICIBANK.NS,2023,8,Friday,9.0,0.2901149835649271,Medium
2023-08-21,950.7000122,959.2999878,948.4000244,955.2000122,955.2000122,13358017,ICICIBANK.NS,2023,8,Monday,10.899963400000047,0.4733354309722391,Medium
2023-08-22,956.4000244,956.9500122,949.2999878,952.0,952.0,16872719,ICICIBANK.NS,2023,8,Tuesday,7.650024399999893,-0.46006109240329357,High
2023-08-23,954.0,968.0499878,949.8499756,966.8499756,966.8499756,14707331,ICICIBANK.NS,2023,8,Wednesday,18.20001220000006,1.3469576100628924,Medium
2023-08-24,972.5,982.4000244,966.75,968.9500122,968.9500122,28389740,ICICIBANK.NS,2023,8,Thursday,15.650024400000007,-0.3650373059126019,High
2023-08-25,962.9500122,972.5999756,960.2000122,970.4000244,970.4000244,10275758,ICICIBANK.NS,2023,8,Friday,12.399963400000047,0.7736655180033094,Low
2023-08-28,969.9500122,975.0,965.0499878,970.5499878,970.5499878,10481574,ICICIBANK.NS,2023,8,Monday,9.950012199999946,0.06185634233245356,Low
2023-08-29,973.2999878,977.25,965.6500244,967.75,967.75,13209913,ICICIBANK.NS,2023,8,Tuesday,11.599975599999993,-0.5702237613857343,Medium
2023-08-30,970.4500122,975.9000244,955.4000244,958.9000244,958.9000244,13936165,ICICIBANK.NS,2023,8,Wednesday,20.5,-1.190168236879738,Medium
2023-08-31,960.0,966.2000122,954.0499878,958.75,958.75,36675400,ICICIBANK.NS,2023,8,Thursday,12.150024399999893,-0.13020833333333331,High
2023-09-01,956.9000244,973.0499878,952.7999878,968.7000122,968.7000122,16268147,ICICIBANK.NS,2023,9,Friday,20.25,1.2331474029796188,High
2023-09-04,968.7000122,969.0499878,960.5499878,967.3499756,967.3499756,9512956,ICICIBANK.NS,2023,9,Monday,8.5,-0.13936580809304475,Low
2023-09-05,964.0999756,970.0,962.25,968.4000244,968.4000244,16623486,ICICIBANK.NS,2023,9,Tuesday,7.75,0.4460168975031777,High
2023-09-06,962.5499878,969.5,950.7999878,957.5,957.5,30802100,ICICIBANK.NS,2023,9,Wednesday,18.700012199999946,-0.5246468094132216,High
2023-09-07,957.4000244,969.5,954.7000122,965.6500244,965.6500244,13462347,ICICIBANK.NS,2023,9,Thursday,14.799987800000054,0.8617087726909399,Medium
2023-09-08,967.5,975.0,961.25,970.5499878,970.5499878,13086915,ICICIBANK.NS,2023,9,Friday,13.75,0.31524421705426914,Medium
2023-09-11,974.9500122,982.0,969.3499756,978.25,978.25,7894110,ICICIBANK.NS,2023,9,Monday,12.650024400000007,0.3384776407719146,Low
2023-09-12,990.0999756,995.1500244,982.6500244,990.5,990.5,20959591,ICICIBANK.NS,2023,9,Tuesday,12.5,0.040402424993253035,High
2023-09-13,989.7999878,994.8499756,980.5499878,989.7999878,989.7999878,21997553,ICICIBANK.NS,2023,9,Wednesday,14.29998779999994,0.0,High
2023-09-14,992.2999878,992.9000244,982.25,987.7000122,987.7000122,11464188,ICICIBANK.NS,2023,9,Thursday,10.650024400000007,-0.46356703180039144,Medium
2023-09-15,990.3499756,997.5,988.5999756,992.4500122,992.4500122,13307980,ICICIBANK.NS,2023,9,Friday,8.900024400000007,0.21204994716414802,Medium
2023-09-18,990.0999756,996.25,987.2999878,990.2000122,990.2000122,16713222,ICICIBANK.NS,2023,9,Monday,8.950012199999946,0.01010368674530377,High
2023-09-20,981.5499878,996.0,980.6500244,987.1500244,987.1500244,25741856,ICICIBANK.NS,2023,9,Wednesday,15.349975599999993,0.5705299444352917,High
2023-09-21,979.9500122,982.5,957.4500122,959.2999878,959.2999878,19742813,ICICIBANK.NS,2023,9,Thursday,25.049987800000054,-2.107252833605291,High
2023-09-22,956.5,960.9000244,947.4000244,950.2999878,950.2999878,12701888,ICICIBANK.NS,2023,9,Friday,13.5,-0.6481978254051173,Medium
2023-09-25,950.2999878,961.2000122,941.5,956.3499756,956.3499756,8997098,ICICIBANK.NS,2023,9,Monday,19.700012199999946,0.6366397850857617,Low
2023-09-26,958.9500122,958.9500122,947.0999756,948.7000122,948.7000122,10521409,ICICIBANK.NS,2023,9,Tuesday,11.850036599999953,-1.0688774044107574,Low
2023-09-27,946.2999878,946.5,934.4000244,943.0999756,943.0999756,15152973,ICICIBANK.NS,2023,9,Wednesday,12.099975599999993,-0.33816043973957877,Medium
2023-09-28,945.5,947.25,934.75,942.5999756,942.5999756,25991282,ICICIBANK.NS,2023,9,Thursday,12.5,-0.3067186039132741,High
2023-09-29,946.7000122,956.0,943.7000122,951.9000244,951.9000244,10447334,ICICIBANK.NS,2023,9,Friday,12.299987800000054,0.5492777155369366,Low
2023-10-03,951.5999756,951.5999756,939.0,940.2999878,940.2999878,11131636,ICICIBANK.NS,2023,10,Tuesday,12.599975599999993,-1.1874724768540588,Medium
2023-10-04,935.0,935.5,925.0,930.0499878,930.0499878,17334739,ICICIBANK.NS,2023,10,Wednesday,10.5,-0.5294130695187108,High
2023-10-05,935.2000122,943.9500122,934.5499878,940.8499756,940.8499756,10478856,ICICIBANK.NS,2023,10,Thursday,9.400024399999893,0.6041449236841709,Low
2023-10-06,946.0,946.5499878,938.0,945.2000122,945.2000122,6355755,ICICIBANK.NS,2023,10,Friday,8.549987800000054,-0.08456530655391686,Low
2023-10-09,940.25,942.0499878,936.2999878,938.5999756,938.5999756,6725306,ICICIBANK.NS,2023,10,Monday,5.75,-0.17548783834086748,Low
2023-10-10,940.4000244,957.5,940.3499756,951.2000122,951.2000122,11452715,ICICIBANK.NS,2023,10,Tuesday,17.150024400000007,1.1484461420437135,Medium
2023-10-11,954.9000244,962.0499878,950.75,953.0999756,953.0999756,12233117,ICICIBANK.NS,2023,10,Wednesday,11.299987800000054,-0.18850651942658106,Medium
2023-10-12,952.8499756,960.0999756,948.4000244,954.25,954.25,7836818,ICICIBANK.NS,2023,10,Thursday,11.699951199999987,0.1469302026395525,Low
2023-10-13,949.9500122,957.4000244,944.5499878,951.2999878,951.2999878,6650442,ICICIBANK.NS,2023,10,Friday,12.850036599999953,0.1421101723946172,Low
2023-10-16,948.5,954.8499756,946.1500244,951.4000244,951.4000244,5763024,ICICIBANK.NS,2023,10,Monday,8.699951199999987,0.3057484870848715,Low
