date,open,high,low,close,adj_close,volume,ticker,year,month,day_name,price_range,daily_return,volume_category
07-12-2022,922,933.2000122,920.6500244,922.1500244,914.621521,15675663,ICICIBANK.NS,2022,12,Wednesday,12.5499878,0.016271627,Medium
08-12-2022,925,933.5499878,923.7999878,931.9000244,924.2918701,10136870,ICICIBANK.NS,2022,12,Thursday,9.75,0.745948584,Low
09-12-2022,932,934.7999878,925.0499878,929.9000244,922.3082275,9575331,ICICIBANK.NS,2022,12,Friday,9.75,-0.22531927,Low
12-12-2022,925.0499878,933.9000244,925.0499878,930.2999878,922.704895,8493863,ICICIBANK.NS,2022,12,Monday,8.8500366,0.567536897,Low
13-12-2022,929.5,935.9000244,927.7999878,932.9500122,925.333313,10415140,ICICIBANK.NS,2022,12,Tuesday,8.1000366,0.371168607,Low
14-12-2022,936,936.0499878,920,921.75,914.2247314,12319827,ICICIBANK.NS,2022,12,Wednesday,16.0499878,-1.522435897,Medium
15-12-2022,916,919.9000244,905,908.7999878,901.3804321,8929748,ICICIBANK.NS,2022,12,Thursday,14.9000244,-0.786027533,Low
16-12-2022,905.5,913.7000122,899.6500244,902,894.6359863,9157260,ICICIBANK.NS,2022,12,Friday,14.0499878,-0.386526781,Low
19-12-2022,908,910.5999756,901.1500244,906.4500122,899.0496826,7015083,ICICIBANK.NS,2022,12,Monday,9.4499512,-0.170703502,Low
20-12-2022,906,912.4500122,895.7000122,909.7000122,902.2731323,6384331,ICICIBANK.NS,2022,12,Tuesday,16.75,0.408389868,Low
21-12-2022,910.25,915.8499756,887,892.25,884.9655762,11341147,ICICIBANK.NS,2022,12,Wednesday,28.8499756,-1.977478715,Medium
22-12-2022,900.5,903.8499756,886.3499756,890.6500244,883.3786621,9788367,ICICIBANK.NS,2022,12,Thursday,17.5,-1.093834048,Low
23-12-2022,883.0499878,889.6500244,875.2999878,878.9000244,871.7246094,11059215,ICICIBANK.NS,2022,12,Friday,14.3500366,-0.469957925,Low
26-12-2022,881.0999756,897,875.25,893.2000122,885.9078369,6943159,ICICIBANK.NS,2022,12,Monday,21.75,1.373287588,Low
27-12-2022,897.7000122,902.75,888.2000122,900.6500244,893.2969971,4994381,ICICIBANK.NS,2022,12,Tuesday,14.5499878,0.328618933,Low
28-12-2022,896,903.9500122,895.7999878,898.9500122,891.6109009,8980300,ICICIBANK.NS,2022,12,Wednesday,8.1500244,0.329242433,Low
29-12-2022,897.9000244,923.3499756,889.3499756,908.0499878,900.6365967,11994220,ICICIBANK.NS,2022,12,Thursday,34,1.130411307,Medium
30-12-2022,908.5,908.5,888.5499878,890.8499756,883.5769653,9688527,ICICIBANK.NS,2022,12,Friday,19.9500122,-1.942765482,Low
02-01-2023,894,907,894,902.4500122,895.0823364,4315403,ICICIBANK.NS,2023,1,Monday,13,0.945191521,Low
03-01-2023,898.5,905.9500122,896.75,901.3499756,893.991272,5846855,ICICIBANK.NS,2023,1,Tuesday,9.2000122,0.31719261,Low
04-01-2023,899,907.9000244,894.7999878,899.0999756,891.7596436,12454582,ICICIBANK.NS,2023,1,Wednesday,13.1000366,0.011120756,Medium
05-01-2023,900.9000244,903,872,879.1500244,871.9725342,16547196,ICICIBANK.NS,2023,1,Thursday,31,-2.414252349,High
06-01-2023,878.9500122,878.9500122,860.5,870.0999756,862.9963989,14804613,ICICIBANK.NS,2023,1,Friday,18.4500122,-1.006887363,Medium
09-01-2023,874.25,878.75,862.2999878,873.3499756,866.2198486,16811853,ICICIBANK.NS,2023,1,Monday,16.4500122,-0.102948173,High
10-01-2023,875.4000244,878.4000244,856.5999756,861.3499756,854.3178101,13470142,ICICIBANK.NS,2023,1,Tuesday,21.8000488,-1.60498611,Medium
11-01-2023,862.9000244,870.8499756,854.8499756,866.2999878,859.227417,15558460,ICICIBANK.NS,2023,1,Wednesday,16,0.394015912,Medium
12-01-2023,865.5,869.3499756,854.9500122,860.6500244,853.6235962,16659001,ICICIBANK.NS,2023,1,Thursday,14.3999634,-0.560366909,High
13-01-2023,864.7000122,874.9000244,858.2999878,873.4500122,866.3190918,11223103,ICICIBANK.NS,2023,1,Friday,16.6000366,1.011911631,Medium
16-01-2023,877.25,877.4500122,861.0499878,865.25,858.1860352,8319812,ICICIBANK.NS,2023,1,Monday,16.4000244,-1.367911086,Low
17-01-2023,866.9500122,867.9500122,858.0999756,865.1500244,858.086853,12624859,ICICIBANK.NS,2023,1,Tuesday,9.8500366,-0.20762302,Medium
18-01-2023,864.4500122,872,858.6500244,869.5,862.4013062,11313898,ICICIBANK.NS,2023,1,Wednesday,13.3499756,0.584185057,Medium
19-01-2023,868,870.5499878,862,866.1500244,859.0786743,6694679,ICICIBANK.NS,2023,1,Thursday,8.5499878,-0.213130829,Low
20-01-2023,873.5,876.5,865.5499878,870.3499756,863.2443237,8127162,ICICIBANK.NS,2023,1,Friday,10.9500122,-0.360620996,Low
23-01-2023,882,883.2999878,864.5999756,871.7000122,864.583374,16882379,ICICIBANK.NS,2023,1,Monday,18.7000122,-1.16779907,High
24-01-2023,879,881.7000122,868,870.75,863.6411133,11504090,ICICIBANK.NS,2023,1,Tuesday,13.7000122,-0.938566553,Medium
25-01-2023,873.2999878,876.7999878,848,855.2999878,848.3171997,14918485,ICICIBANK.NS,2023,1,Wednesday,28.7999878,-2.061147401,Medium
27-01-2023,839.1500244,843,813.0999756,817.2000122,810.5283203,39718683,ICICIBANK.NS,2023,1,Friday,29.9000244,-2.615743498,High
30-01-2023,800,826.25,796,823.5,816.7768555,36301441,ICICIBANK.NS,2023,1,Monday,30.25,2.9375,High
31-01-2023,826,838.2999878,814.0999756,831.9000244,825.1082764,27291226,ICICIBANK.NS,2023,1,Tuesday,24.2000122,0.714288668,High
01-02-2023,843.4500122,875.2000122,823.1500244,847.9500122,841.0272827,39237711,ICICIBANK.NS,2023,2,Wednesday,52.0499878,0.533523023,High
02-02-2023,828.4000244,860.5999756,826.0999756,857.9000244,850.8960571,16798190,ICICIBANK.NS,2023,2,Thursday,34.5,3.561081498,High
03-02-2023,864.6500244,872.6500244,852.0999756,863.7999878,856.7478027,14914366,ICICIBANK.NS,2023,2,Friday,20.5500488,-0.098309903,Medium
06-02-2023,861.5,867.7999878,849.6500244,853.7000122,846.7302856,8463833,ICICIBANK.NS,2023,2,Monday,18.1499634,-0.905396146,Low
07-02-2023,855,856,847.2000122,852.75,845.7880859,9337066,ICICIBANK.NS,2023,2,Tuesday,8.7999878,-0.263157895,Low
08-02-2023,852.5,860.7000122,851.9000244,859.0999756,852.0861816,8082983,ICICIBANK.NS,2023,2,Wednesday,8.7999878,0.774190686,Low
09-02-2023,858.5,864.9000244,851.5999756,860.7999878,853.7723389,6299265,ICICIBANK.NS,2023,2,Thursday,13.3000488,0.267907723,Low
10-02-2023,855.5499878,861.9000244,852,853.8499756,846.8790283,8656405,ICICIBANK.NS,2023,2,Friday,9.9000244,-0.198704018,Low
13-02-2023,853.4000244,859.2999878,849.3499756,850.6500244,843.7052002,9394365,ICICIBANK.NS,2023,2,Monday,9.9500122,-0.322240441,Low
14-02-2023,853.9000244,867.2999878,852.0999756,865.2999878,858.2355957,13402934,ICICIBANK.NS,2023,2,Tuesday,15.2000122,1.335046618,Medium
15-02-2023,866.4000244,873.25,860.5999756,870.7999878,863.6906738,12070288,ICICIBANK.NS,2023,2,Wednesday,12.6500244,0.50784433,Medium
16-02-2023,875.9500122,877.7999878,864.8499756,869.4500122,862.3517456,10715685,ICICIBANK.NS,2023,2,Thursday,12.9500122,-0.742051477,Low
17-02-2023,867.5499878,867.5499878,855.1500244,862.6500244,855.6072388,9990618,ICICIBANK.NS,2023,2,Friday,12.3999634,-0.564804734,Low
20-02-2023,862.6500244,866.5499878,850.25,852.0999756,845.1433105,9013430,ICICIBANK.NS,2023,2,Monday,16.2999878,-1.222981337,Low
21-02-2023,854.4000244,859.4500122,846.8499756,854.2000122,847.2262573,11704445,ICICIBANK.NS,2023,2,Tuesday,12.6000366,-0.023409667,Medium
22-02-2023,851.25,854.0999756,834.75,839.25,832.3982544,13880984,ICICIBANK.NS,2023,2,Wednesday,19.3499756,-1.40969163,Medium
23-02-2023,836.5499878,844.4500122,833.5499878,839.75,832.894165,11743574,ICICIBANK.NS,2023,2,Thursday,10.9000244,0.382524923,Medium
24-02-2023,843.9500122,845.5999756,835.5499878,839.7000122,832.8446045,8246139,ICICIBANK.NS,2023,2,Friday,10.0499878,-0.503584328,Low
27-02-2023,833.5499878,858.2999878,833.5499878,856.4000244,849.4082642,14422574,ICICIBANK.NS,2023,2,Monday,24.75,2.741291696,Medium
28-02-2023,854.9000244,858,850,854.8499756,847.8709106,19600146,ICICIBANK.NS,2023,2,Tuesday,8,-0.005854345,High
01-03-2023,864,864,851.8499756,856.2999878,849.309082,11015843,ICICIBANK.NS,2023,3,Wednesday,12.1500244,-0.891205116,Low
02-03-2023,853,861.8499756,851.0999756,854,847.027832,12327141,ICICIBANK.NS,2023,3,Thursday,10.75,0.117233294,Medium
03-03-2023,856.75,873,849.8499756,868.5499878,861.4590454,12823098,ICICIBANK.NS,2023,3,Friday,23.1500244,1.377296504,Medium
06-03-2023,871.75,876.8499756,865.3499756,867.75,860.6655884,13904231,ICICIBANK.NS,2023,3,Monday,11.5,-0.458847147,Medium
08-03-2023,866.6500244,873.6500244,861.5,872.0999756,864.9800415,16144568,ICICIBANK.NS,2023,3,Wednesday,12.1500244,0.628852599,High
09-03-2023,867.2000122,869.7999878,854.1500244,855.9500122,848.9619141,10624440,ICICIBANK.NS,2023,3,Thursday,15.6499634,-1.29727858,Low
10-03-2023,844.7000122,845.3499756,836.25,842.6500244,835.7705688,17273189,ICICIBANK.NS,2023,3,Friday,9.0999756,-0.242688265,High
13-03-2023,841.4500122,855.2999878,823.9500122,828.4000244,821.6369019,16413159,ICICIBANK.NS,2023,3,Monday,31.3499756,-1.550892817,High
14-03-2023,827,834.4500122,818.25,830.3499756,823.5709229,15456802,ICICIBANK.NS,2023,3,Tuesday,16.2000122,0.405075647,Medium
15-03-2023,836.4500122,843.9500122,822.2000122,825.9000244,819.1572876,12914488,ICICIBANK.NS,2023,3,Wednesday,21.75,-1.261281325,Medium
16-03-2023,829.7000122,831.2999878,810.2999878,823.9000244,817.173645,14987868,ICICIBANK.NS,2023,3,Thursday,21,-0.699046368,Medium
17-03-2023,831.7999878,838.4000244,818.6500244,836.25,829.4227905,11104490,ICICIBANK.NS,2023,3,Friday,19.75,0.534985846,Low
20-03-2023,837,837.7999878,825,836.4500122,829.6211548,14838651,ICICIBANK.NS,2023,3,Monday,12.7999878,-0.065709415,Medium
21-03-2023,843,854.5,839.0499878,852.4000244,845.440918,18755854,ICICIBANK.NS,2023,3,Tuesday,15.4500122,1.115068138,High
22-03-2023,857.6500244,862.5499878,851,860.2000122,853.1772461,17431520,ICICIBANK.NS,2023,3,Wednesday,11.5499878,0.297322652,High
23-03-2023,857,867.4500122,852.7999878,855.4500122,848.4660034,17920621,ICICIBANK.NS,2023,3,Thursday,14.6500244,-0.180862054,High
24-03-2023,852.5,860,849.1500244,852.4000244,845.440918,17295696,ICICIBANK.NS,2023,3,Friday,10.8499756,-0.011727343,High
27-03-2023,854.9500122,856.4000244,844.0499878,848.7000122,841.7711182,17047675,ICICIBANK.NS,2023,3,Monday,12.3500366,-0.731036892,High
28-03-2023,855.5499878,858.9000244,848.2000122,854.75,847.7717285,24469018,ICICIBANK.NS,2023,3,Tuesday,10.7000122,-0.093505676,High
29-03-2023,857.0499878,862.0999756,848,851,844.0523682,34881515,ICICIBANK.NS,2023,3,Wednesday,14.0999756,-0.705908393,High
31-03-2023,861.9500122,881,858.5,877.25,870.0880127,25739021,ICICIBANK.NS,2023,3,Friday,22.5,1.775043516,High
03-04-2023,880.2000122,887.0999756,868.8499756,883.7999878,876.5845337,26416933,ICICIBANK.NS,2023,4,Monday,18.25,0.408995177,High
05-04-2023,886.5999756,887.75,874,884.5999756,877.3779907,21068934,ICICIBANK.NS,2023,4,Wednesday,13.75,-0.225580877,High
06-04-2023,882,890.0999756,872.7000122,875,867.8563843,26042745,ICICIBANK.NS,2023,4,Thursday,17.3999634,-0.793650794,High
10-04-2023,880.0499878,882.7999878,864.4000244,868.4500122,861.3598633,30906205,ICICIBANK.NS,2023,4,Monday,18.3999634,-1.318104171,High
11-04-2023,873.7000122,885.5999756,865,881.9000244,874.7000732,39504022,ICICIBANK.NS,2023,4,Tuesday,20.5999756,0.938538639,High
12-04-2023,883.4500122,892,880.2999878,890.1500244,882.8827515,22686032,ICICIBANK.NS,2023,4,Wednesday,11.7000122,0.758391772,High
13-04-2023,891.0999756,901.6500244,886.5,899,891.6604614,34439635,ICICIBANK.NS,2023,4,Thursday,15.1500244,0.886547482,High
17-04-2023,917.2999878,917.2999878,893.1500244,901.2999878,893.9416504,29957514,ICICIBANK.NS,2023,4,Monday,24.1499634,-1.744249451,High
18-04-2023,907.9500122,907.9500122,894.0999756,896.8499756,889.5280151,26699379,ICICIBANK.NS,2023,4,Tuesday,13.8500366,-1.222538295,High
19-04-2023,895.9000244,896.9000244,887.25,891.9000244,884.6184692,24377956,ICICIBANK.NS,2023,4,Wednesday,9.6500244,-0.446478389,High
20-04-2023,892.25,899.2999878,889.2000122,894.4000244,887.0980225,16999919,ICICIBANK.NS,2023,4,Thursday,10.0999756,0.24096659,High
21-04-2023,894.5499878,900.7000122,882.4000244,885.6500244,878.4194946,29578071,ICICIBANK.NS,2023,4,Friday,18.2999878,-0.994909566,High
24-04-2023,905,906.5,895,904.75,897.3635254,30881665,ICICIBANK.NS,2023,4,Monday,11.5,-0.027624309,High
25-04-2023,906.2999878,916,903.0999756,913.4500122,905.9924927,41383839,ICICIBANK.NS,2023,4,Tuesday,12.9000244,0.788924693,High
26-04-2023,911.4500122,916.9500122,905.75,914.9500122,907.4802856,30371555,ICICIBANK.NS,2023,4,Wednesday,11.2000122,0.384003506,High
27-04-2023,909.5,919.9000244,908.5499878,918.3499756,910.852478,25835108,ICICIBANK.NS,2023,4,Thursday,11.3500366,0.973059439,High
28-04-2023,915.0999756,920.4500122,910.25,917.6500244,910.1582031,20381002,ICICIBANK.NS,2023,4,Friday,10.2000122,0.27866341,High
02-05-2023,924,925.7999878,918.7000122,922.0999756,914.5718384,17515017,ICICIBANK.NS,2023,5,Tuesday,7.0999756,-0.205630346,High
03-05-2023,919.5499878,923.8499756,911.5499878,922.8499756,915.3157349,18715142,ICICIBANK.NS,2023,5,Wednesday,12.2999878,0.358869865,High
04-05-2023,920,923.9000244,911.7999878,921.7000122,914.1751709,20485002,ICICIBANK.NS,2023,5,Thursday,12.1000366,0.184783935,High
05-05-2023,925,942.4500122,923.4500122,926.9500122,919.3822632,19002035,ICICIBANK.NS,2023,5,Friday,19,0.21081213,High
08-05-2023,927,941.7000122,927,937.9000244,930.2429199,18623913,ICICIBANK.NS,2023,5,Monday,14.7000122,1.175838662,High
09-05-2023,941,945,931.7999878,934.4000244,926.7714844,21507610,ICICIBANK.NS,2023,5,Tuesday,13.2000122,-0.701378916,High
10-05-2023,934.5999756,941,928.25,936.0499878,928.407959,25910923,ICICIBANK.NS,2023,5,Wednesday,12.75,0.155147896,High
11-05-2023,940.0499878,947,933.8499756,939.2000122,931.5322876,20027372,ICICIBANK.NS,2023,5,Thursday,13.1500244,-0.090418128,High
12-05-2023,939.75,948,935.0999756,943.9000244,936.1939087,13873480,ICICIBANK.NS,2023,5,Friday,12.9000244,0.441609407,Medium
15-05-2023,943.75,949,938.2000122,945.75,938.0288086,10453762,ICICIBANK.NS,2023,5,Monday,10.7999878,0.21192053,Low
16-05-2023,950,952.2000122,943,946.3499756,938.6239014,19612293,ICICIBANK.NS,2023,5,Tuesday,9.2000122,-0.384213095,High
17-05-2023,947.2999878,948.4000244,935.7999878,939.3499756,931.6810303,19273344,ICICIBANK.NS,2023,5,Wednesday,12.6000366,-0.839228576,High
18-05-2023,947.9500122,952.25,942.0999756,946.5,938.772644,21550141,ICICIBANK.NS,2023,5,Thursday,10.1500244,-0.152962939,High
19-05-2023,951.4500122,956,941.5999756,954.2999878,946.5089722,15427412,ICICIBANK.NS,2023,5,Friday,14.4000244,0.299540235,Medium
22-05-2023,951.0499878,954.25,946.1500244,950.3499756,942.5911865,15509525,ICICIBANK.NS,2023,5,Monday,8.0999756,-0.073604144,Medium
23-05-2023,952,958.8499756,945,953.4000244,945.616394,16579935,ICICIBANK.NS,2023,5,Tuesday,13.8499756,0.147061387,High
24-05-2023,946.7000122,953.8499756,938.5,940.6500244,932.970459,18049620,ICICIBANK.NS,2023,5,Wednesday,15.3499756,-0.639060708,High
25-05-2023,937,941.5999756,932.9500122,939.8499756,932.1769409,19328582,ICICIBANK.NS,2023,5,Thursday,8.6499634,0.304159616,High
26-05-2023,939.7999878,952.4500122,935.5499878,950.7000122,942.9384155,10957182,ICICIBANK.NS,2023,5,Friday,16.9000244,1.15982385,Low
29-05-2023,953.8499756,957.5999756,946.7999878,948.1500244,940.4092407,12108079,ICICIBANK.NS,2023,5,Monday,10.7999878,-0.597573135,Medium
30-05-2023,945.3499756,952.2999878,944.6500244,949.9500122,942.194519,18483624,ICICIBANK.NS,2023,5,Tuesday,7.6499634,0.486596152,High
31-05-2023,949.5,952,940.5,949.1500244,941.401062,27254425,ICICIBANK.NS,2023,5,Wednesday,11.5,-0.036858936,High
01-06-2023,954.25,954.25,932.7999878,936.0999756,928.4575806,21650700,ICICIBANK.NS,2023,6,Thursday,21.4500122,-1.902019848,High
02-06-2023,943,944.6500244,935.0499878,938.1500244,930.4908447,12494376,ICICIBANK.NS,2023,6,Friday,9.6000366,-0.514313425,Medium
05-06-2023,943,951.7999878,943,946.75,939.0206299,10751684,ICICIBANK.NS,2023,6,Monday,8.7999878,0.39766702,Low
06-06-2023,946.5,947.7999878,938.0999756,942.0999756,934.4085693,11894330,ICICIBANK.NS,2023,6,Tuesday,9.7000122,-0.464873154,Medium
07-06-2023,944.3499756,945.8499756,933.7999878,940.2000122,932.5241089,16486469,ICICIBANK.NS,2023,6,Wednesday,12.0499878,-0.439451846,High
08-06-2023,936.5999756,950.5,935.2000122,937.9000244,930.2429199,17608140,ICICIBANK.NS,2023,6,Thursday,15.2999878,0.138805129,High
09-06-2023,941.4000244,944,936.2000122,938.0499878,930.3916626,12253128,ICICIBANK.NS,2023,6,Friday,7.7999878,-0.355856864,Medium
12-06-2023,938,943.5,933.2999878,935.9500122,928.3088379,10520125,ICICIBANK.NS,2023,6,Monday,10.2000122,-0.218548806,Low
13-06-2023,935.9000244,946.25,934.0999756,943.5499878,935.8467407,13528776,ICICIBANK.NS,2023,6,Tuesday,12.1500244,0.817391089,Medium
14-06-2023,946.0499878,946.9500122,936.25,939.7999878,932.1273804,13489262,ICICIBANK.NS,2023,6,Wednesday,10.7000122,-0.660641624,Medium
15-06-2023,940.7000122,942.9500122,924.3499756,926.5999756,919.0350952,19366819,ICICIBANK.NS,2023,6,Thursday,18.6000366,-1.498887681,High
16-06-2023,929.2999878,937.75,927,934.2000122,926.5731201,11249387,ICICIBANK.NS,2023,6,Friday,10.75,0.527281229,Medium
19-06-2023,933.5,933.9500122,918.7000122,923.1500244,915.6133423,19351375,ICICIBANK.NS,2023,6,Monday,15.25,-1.10872797,High
20-06-2023,920.9500122,928.5499878,914.7999878,925.5499878,917.9937134,15212286,ICICIBANK.NS,2023,6,Tuesday,13.75,0.499481572,Medium
21-06-2023,928,928.4000244,920,924.7000122,917.1506348,9210553,ICICIBANK.NS,2023,6,Wednesday,8.4000244,-0.355602134,Low
22-06-2023,924.4000244,935.5499878,920.7000122,925.75,918.1920776,27291569,ICICIBANK.NS,2023,6,Thursday,14.8499756,0.146038032,High
23-06-2023,926.0499878,931.9000244,919,923.5,915.9604492,8767733,ICICIBANK.NS,2023,6,Friday,12.9000244,-0.275361788,Low
26-06-2023,927.0999756,931.7999878,923.2000122,927.4500122,919.8782349,11749040,ICICIBANK.NS,2023,6,Monday,8.5999756,0.037756079,Medium
27-06-2023,930,939.9500122,922.2000122,936.0999756,928.4575806,13422726,ICICIBANK.NS,2023,6,Tuesday,17.75,0.655911355,Medium
28-06-2023,944,944,934.2999878,937.4500122,929.7965698,25708001,ICICIBANK.NS,2023,6,Wednesday,9.7000122,-0.69385464,High
30-06-2023,940.5,942.2000122,930.6500244,934.5999756,926.9697876,13843218,ICICIBANK.NS,2023,6,Friday,11.5499878,-0.627328485,Medium
03-07-2023,937,945.75,936.5,942.5499878,934.8549194,12350359,ICICIBANK.NS,2023,7,Monday,9.25,0.5923146,Medium
04-07-2023,947.25,951.2999878,942,944.7000122,936.9873657,14041699,ICICIBANK.NS,2023,7,Tuesday,9.2999878,-0.269199029,Medium
05-07-2023,942.0499878,964.75,941,958,950.178772,13817767,ICICIBANK.NS,2023,7,Wednesday,23.75,1.693117394,Medium
06-07-2023,954.7000122,963.9000244,954,959.4000244,951.5673828,16334427,ICICIBANK.NS,2023,7,Thursday,9.9000244,0.492302518,High
07-07-2023,953,955.0499878,943.7999878,946.4000244,938.6735229,8593807,ICICIBANK.NS,2023,7,Friday,11.25,-0.692547282,Low
10-07-2023,946,952.9000244,941.3499756,948.4000244,940.6571655,12069184,ICICIBANK.NS,2023,7,Monday,11.5500488,0.253702368,Medium
11-07-2023,948.4000244,952.7000122,941.9000244,944.9500122,937.2353516,16977595,ICICIBANK.NS,2023,7,Tuesday,10.7999878,-0.363771838,High
12-07-2023,948.4000244,951.1500244,941.25,944.4000244,936.6898193,21511161,ICICIBANK.NS,2023,7,Wednesday,9.9000244,-0.421762958,High
13-07-2023,947.7000122,959.25,942.2000122,955.7000122,947.897583,23222286,ICICIBANK.NS,2023,7,Thursday,17.0499878,0.844148981,High
14-07-2023,959.75,965,951.3499756,960.0499878,952.2120361,12871569,ICICIBANK.NS,2023,7,Friday,13.6500244,0.031256869,Medium
17-07-2023,962.9000244,973.7999878,952.8499756,968.7000122,960.7914429,16290763,ICICIBANK.NS,2023,7,Monday,20.9500122,0.602345794,High
18-07-2023,978,987.9500122,971.1500244,975.4500122,967.4863281,29709508,ICICIBANK.NS,2023,7,Tuesday,16.7999878,-0.260734949,High
19-07-2023,980,980,967.5499878,973.4500122,965.5026855,15994261,ICICIBANK.NS,2023,7,Wednesday,12.4500122,-0.668366102,High
20-07-2023,976.0499878,998.1500244,972.0999756,995.5999756,987.4718018,26487838,ICICIBANK.NS,2023,7,Thursday,26.0500488,2.002969934,High
21-07-2023,995.2999878,1001.450012,988.7999878,997,988.8604126,16903003,ICICIBANK.NS,2023,7,Friday,12.6500242,0.170804001,High
24-07-2023,1004.950012,1008.700012,990.0999756,992,983.9011841,21687719,ICICIBANK.NS,2023,7,Monday,18.6000364,-1.288622503,High
25-07-2023,999,999,988.25,994.7000122,986.5791626,29325327,ICICIBANK.NS,2023,7,Tuesday,10.75,-0.430429209,High
26-07-2023,993.0999756,997.75,990,996.4500122,988.3148804,12780537,ICICIBANK.NS,2023,7,Wednesday,7.75,0.337331254,Medium
27-07-2023,1002.549988,1006.5,987.2000122,990.25,982.1654663,25932395,ICICIBANK.NS,2023,7,Thursday,19.2999878,-1.226870295,High
28-07-2023,988,998.7000122,977.0499878,996.2000122,988.0669556,12584130,ICICIBANK.NS,2023,7,Friday,21.6500244,0.829960749,Medium
31-07-2023,996,999.4000244,988.5999756,998.2999878,990.1497803,14303116,ICICIBANK.NS,2023,7,Monday,10.8000488,0.23092247,Medium
01-08-2023,1001.650024,1003.700012,990.4500122,994.5499878,986.4303589,15508569,ICICIBANK.NS,2023,8,Tuesday,13.2499998,-0.708834027,Medium
02-08-2023,985.25,994.0999756,977.5,986.9500122,978.8924561,15787996,ICICIBANK.NS,2023,8,Wednesday,16.5999756,0.172546278,Medium
03-08-2023,976.5499878,983,960.0499878,965,957.1216431,30994707,ICICIBANK.NS,2023,8,Thursday,22.9500122,-1.182733904,High
04-08-2023,968.6500244,976,961.25,970.5,962.5767212,20582882,ICICIBANK.NS,2023,8,Friday,14.75,0.190984933,High
07-08-2023,970.9500122,981.5,968.2000122,975.6500244,967.6846924,16686062,ICICIBANK.NS,2023,8,Monday,13.2999878,0.484063252,High
08-08-2023,975.75,986.5999756,972.2999878,979.9000244,971.9000244,23784778,ICICIBANK.NS,2023,8,Tuesday,14.2999878,0.425316362,High
09-08-2023,974.9500122,975.2999878,963.5999756,972.7000122,972.7000122,19317331,ICICIBANK.NS,2023,8,Wednesday,11.7000122,-0.230781063,High
10-08-2023,971.5499878,973.6500244,959.4500122,964.0999756,964.0999756,24858441,ICICIBANK.NS,2023,8,Thursday,14.2000122,-0.766817178,High
11-08-2023,963.4000244,963.5,950,952.8499756,952.8499756,17162177,ICICIBANK.NS,2023,8,Friday,13.5,-1.095084963,High
